scenario_id,n_rows,p_mean,p_std,pct_floor,pct_ceil,diverged
21,1800,21.824,2.427,0.0,0.0,False
210,1800,17.839,3.691,0.0,0.0,False
211,1800,17.286,4.01,0.0,0.0,False
212,1800,17.823,3.685,0.0,0.0,False
213,1800,17.288,4.01,0.0,0.0,False
214,1800,17.802,3.648,0.0,0.0,False
215,1800,17.293,4.015,0.0,0.0,False
216,1800,17.806,3.649,0.0,0.0,False
217,1800,17.292,4.015,0.0,0.0,False
218,1800,17.842,3.688,0.0,0.0,False
219,1800,17.285,4.02,0.0,0.0,False
22,1800,21.041,2.167,0.0,0.0,False
220,1800,17.848,3.699,0.0,0.0,False
221,1800,17.288,4.001,0.0,0.0,False
222,1800,17.826,3.667,0.0,0.0,False
223,1800,17.142,3.822,0.0,0.0,False
224,1800,17.845,3.694,0.0,0.0,False
225,1800,17.29,4.028,0.0,0.0,False
226,1800,17.811,3.678,0.0,0.0,False
227,1800,17.298,4.001,0.0,0.0,False
228,1800,17.841,3.685,0.0,0.0,False
229,1800,17.307,4.027,0.0,0.0,False
23,1800,21.768,2.427,0.0,0.0,False
230,1800,17.781,3.629,0.0,0.0,False
231,1800,17.285,4.005,0.0,0.0,False
232,1800,17.79,3.616,0.0,0.0,False
233,1800,17.153,3.826,0.0,0.0,False
234,1800,17.83,3.668,0.0,0.0,False
235,1800,17.285,4.011,0.0,0.0,False
236,1800,17.81,3.649,0.0,0.0,False
237,1800,17.226,3.929,0.0,0.0,False
238,1800,17.801,3.647,0.0,0.0,False
239,1800,17.296,4.014,0.0,0.0,False
24,1800,21.044,2.186,0.0,0.0,False
240,1800,17.787,3.629,0.0,0.0,False
241,1800,17.281,4.006,0.0,0.0,False
242,1800,17.84,3.688,0.0,0.0,False
243,1800,17.288,4.021,0.0,0.0,False
244,1800,17.83,3.674,0.0,0.0,False
245,1800,17.288,4.019,0.0,0.0,False
246,1800,17.789,3.635,0.0,0.0,False
247,1800,17.282,4.003,0.0,0.0,False
248,1800,17.837,3.673,0.0,0.0,False
249,1800,17.292,4.0,0.0,0.0,False
25,1800,21.864,2.447,0.0,0.0,False
250,1800,17.833,3.683,0.0,0.0,False
251,1800,17.28,4.02,0.0,0.0,False
252,1800,17.804,3.644,0.0,0.0,False
253,1800,17.296,4.01,0.0,0.0,False
254,1800,17.799,3.639,0.0,0.0,False
255,1800,17.264,3.964,0.0,0.0,False
256,1800,17.829,3.694,0.0,0.0,False
257,1800,17.304,4.032,0.0,0.0,False
258,1800,17.845,3.703,0.0,0.0,False
259,1800,17.281,4.002,0.0,0.0,False
26,1800,21.786,2.485,0.0,0.0,False
260,1800,17.81,3.646,0.0,0.0,False
261,1800,17.28,4.003,0.0,0.0,False
262,1800,17.836,3.695,0.0,0.0,False
263,1800,17.279,4.001,0.0,0.0,False
264,1800,17.836,3.695,0.0,0.0,False
265,1800,17.301,4.025,0.0,0.0,False
266,1800,17.78,3.599,0.0,0.0,False
267,1800,17.295,4.033,0.0,0.0,False
268,1800,17.833,3.693,0.0,0.0,False
269,1800,17.302,4.034,0.0,0.0,False
27,1800,21.062,2.184,0.0,0.0,False
270,1800,17.694,3.523,0.0,0.0,False
271,1800,17.288,4.011,0.0,0.0,False
272,1800,17.84,3.684,0.0,0.0,False
273,1800,17.274,4.006,0.0,0.0,False
274,1800,17.832,3.69,0.0,0.0,False
275,1800,17.305,4.033,0.0,0.0,False
276,1800,17.846,3.695,0.0,0.0,False
277,1800,17.304,4.035,0.0,0.0,False
278,1800,17.793,3.638,0.0,0.0,False
279,1800,17.26,3.985,0.0,0.0,False
28,1800,21.837,2.433,0.0,0.0,False
29,1800,21.893,2.527,0.0,0.0,False
3,1800,21.027,2.171,0.0,0.0,False
30,1800,21.019,2.167,0.0,0.0,False
31,1800,21.834,2.434,0.0,0.0,False
32,1800,21.89,2.523,0.0,0.0,False
33,1800,21.021,2.175,0.0,0.0,False
34,1800,20.934,2.217,0.0,0.0,False
35,1800,21.924,2.552,0.0,0.0,False
