scenario_id,n_rows,p_mean,p_std,pct_floor,pct_ceil,diverged
139,3600,21.340624155555552,3.259230577462069,0.0,0.0,False
141,3600,21.3811574,3.2092568160530157,0.0,0.0,False
142,3600,21.427549241666668,3.1932418838850958,0.0,0.0,False
144,3600,21.450433005555553,3.3070543015320664,0.0,0.0,False
146,3600,21.528400509722225,3.2402013679772352,0.0,0.0,False
148,3600,21.26301475555556,3.3155268933192783,0.0,0.0,False
149,3600,21.278082333333334,2.9818825405762923,0.0,0.0,False
150,3600,21.304806480555555,3.0905587573922353,0.0,0.0,False
151,3600,21.175408519444442,3.06957187745438,0.0,0.0,False
152,3600,21.177973908333335,3.042686616821245,0.0,0.0,False
153,3600,21.522378629166667,3.2376458681801044,0.0,0.0,False
154,3600,21.105774177777775,2.8746220586651603,0.0,0.0,False
155,3600,21.422810306944445,3.512544751234616,0.0,0.0,False
158,3600,21.121405031944445,2.957148354909316,0.0,0.0,False
160,3600,21.146497743055555,3.1336263958310684,0.0,0.0,False
162,3600,21.64360455972222,3.28829991702892,0.0,0.0,False
164,3600,20.9717165,2.9757585315423687,0.0,0.0,False
165,3600,21.28149109861111,3.2589945755386083,0.0,0.0,False
166,3600,21.329686097222222,3.016949419135355,0.0,0.0,False
168,3600,21.2170959125,3.1369558138905567,0.0,0.0,False
169,3600,20.933029623611112,3.017752210988535,0.0,0.0,False
173,3600,21.328352816666666,3.1722347306841048,0.0,0.0,False
174,3600,21.53834216388889,3.362433179065419,0.0,0.0,False
176,3600,21.578118105555554,3.2994079106748613,0.0,0.0,False
177,3600,21.11739122638889,3.1174255735671803,0.0,0.0,False
179,3600,21.584526894444444,3.6198736780564396,0.0,0.0,False
180,3600,21.526917826388893,3.2193474766072763,0.0,0.0,False
181,3600,21.23237319861111,3.106740307718605,0.0,0.0,False
184,3600,21.21984752361111,2.9125305638001904,0.0,0.0,False
185,3600,21.1105403375,3.1325932761661472,0.0,0.0,False
187,3600,21.348766481944445,3.0380956199115663,0.0,0.0,False
188,3600,21.343177276388886,3.0569131649825283,0.0,0.0,False
190,3600,21.43696392777778,3.1418390826187674,0.0,0.0,False
192,3600,21.35706139166667,3.1582203370281197,0.0,0.0,False
193,3600,21.218069879166666,3.2090047508084942,0.0,0.0,False
194,3600,21.686606925,3.2751855015156672,0.0,0.0,False
195,3600,21.611540847222223,3.1595015333424747,0.0,0.0,False
197,3600,20.30422541527778,3.3160118888613406,0.0,0.0,False
198,3600,20.34496305972222,2.874197349300177,0.0,0.0,False
200,3600,20.392424130555558,3.2213525715003444,0.0,0.0,False
202,3600,20.001183468055554,2.9281693354145064,0.0,0.0,False
203,3600,20.033850454166668,2.9697095697165246,0.0,0.0,False
204,3600,20.12454927916667,3.110984962705235,0.0,0.0,False
205,3600,20.595740850000002,3.3750732926876563,0.0,0.0,False
206,3600,20.054108165277775,3.0709176014314554,0.0,0.0,False
207,3600,20.27419248611111,3.1967902688995786,0.0,0.0,False
208,3600,20.062928704166666,2.9740095275612513,0.0,0.0,False
209,3600,19.746479856944443,2.93968603276532,0.0,0.0,False
210,3600,20.25452119583333,3.034449097025189,0.0,0.0,False
211,3600,19.760159151388887,2.9275551480219097,0.0,0.0,False
212,3600,20.090204947222222,3.027409468807215,0.0,0.0,False
214,3600,20.30449946111111,3.033860609533895,0.0,0.0,False
215,3600,19.76205515694444,2.8490851141982727,0.0,0.0,False
216,3600,20.278006502777778,3.0240738473775264,0.0,0.0,False
